127.0.0.1 - - [12/Dec/2015:15:25:05 +0300] "HEAD / HTTP/1.1" 404 -
127.0.0.1 - - [12/Dec/2015:17:34:53 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:34:53 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:34:53 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:34:53 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:34:54 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:34:54 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:34:54 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:34:56 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:34:56 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:34:56 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:34:56 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:34:57 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:35:11 +0300] "GET / HTTP/1.1" 200 141
127.0.0.1 - - [12/Dec/2015:17:36:33 +0300] "GET / HTTP/1.1" 200 139
127.0.0.1 - - [12/Dec/2015:17:36:34 +0300] "GET / HTTP/1.1" 200 139
127.0.0.1 - - [12/Dec/2015:17:39:01 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:03 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:03 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:03 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:05 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:06 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:06 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:06 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:06 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:07 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:07 +0300] "GET /favicon.ico HTTP/1.1" 404 209
127.0.0.1 - - [12/Dec/2015:17:39:08 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:08 +0300] "GET /favicon.ico HTTP/1.1" 404 209
127.0.0.1 - - [12/Dec/2015:17:39:08 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:08 +0300] "GET /favicon.ico HTTP/1.1" 404 209
127.0.0.1 - - [12/Dec/2015:17:39:08 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:08 +0300] "GET /favicon.ico HTTP/1.1" 404 209
127.0.0.1 - - [12/Dec/2015:17:39:08 +0300] "GET / HTTP/1.1" 200 129
127.0.0.1 - - [12/Dec/2015:17:39:08 +0300] "GET /favicon.ico HTTP/1.1" 404 209
127.0.0.1 - - [12/Dec/2015:17:53:07 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:53:08 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:53:08 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:53:08 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:53:09 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:53:17 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:53:18 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:53:18 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:53:18 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:53:18 +0300] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [12/Dec/2015:17:53:40 +0300] "GET / HTTP/1.1" 200 74
127.0.0.1 - - [12/Dec/2015:17:53:41 +0300] "GET / HTTP/1.1" 200 74
127.0.0.1 - - [12/Dec/2015:17:53:41 +0300] "GET / HTTP/1.1" 200 74
127.0.0.1 - - [12/Dec/2015:17:53:41 +0300] "GET / HTTP/1.1" 200 74
127.0.0.1 - - [12/Dec/2015:17:53:41 +0300] "GET / HTTP/1.1" 200 74
127.0.0.1 - - [12/Dec/2015:17:53:59 +0300] "GET / HTTP/1.1" 200 63
127.0.0.1 - - [12/Dec/2015:17:54:00 +0300] "GET / HTTP/1.1" 200 63
127.0.0.1 - - [12/Dec/2015:17:54:15 +0300] "GET / HTTP/1.1" 200 95
127.0.0.1 - - [12/Dec/2015:17:54:27 +0300] "GET / HTTP/1.1" 200 103
127.0.0.1 - - [12/Dec/2015:17:56:58 +0300] "GET / HTTP/1.1" 200 1374
127.0.0.1 - - [12/Dec/2015:17:57:37 +0300] "GET / HTTP/1.1" 200 874
127.0.0.1 - - [12/Dec/2015:17:57:38 +0300] "GET / HTTP/1.1" 200 874
127.0.0.1 - - [12/Dec/2015:17:57:38 +0300] "GET / HTTP/1.1" 200 874
127.0.0.1 - - [12/Dec/2015:17:57:38 +0300] "GET / HTTP/1.1" 200 874
127.0.0.1 - - [12/Dec/2015:17:57:38 +0300] "GET / HTTP/1.1" 200 874
127.0.0.1 - - [12/Dec/2015:17:59:13 +0300] "GET / HTTP/1.1" 200 103
127.0.0.1 - - [12/Dec/2015:17:59:21 +0300] "GET / HTTP/1.1" 200 138
127.0.0.1 - - [12/Dec/2015:17:59:32 +0300] "GET / HTTP/1.1" 200 138
127.0.0.1 - - [12/Dec/2015:17:59:38 +0300] "GET / HTTP/1.1" 200 138
127.0.0.1 - - [12/Dec/2015:17:59:39 +0300] "GET / HTTP/1.1" 200 138
127.0.0.1 - - [12/Dec/2015:17:59:39 +0300] "GET / HTTP/1.1" 200 138
127.0.0.1 - - [12/Dec/2015:17:59:39 +0300] "GET / HTTP/1.1" 200 138
127.0.0.1 - - [12/Dec/2015:17:59:42 +0300] "GET / HTTP/1.1" 200 241
127.0.0.1 - - [12/Dec/2015:17:59:55 +0300] "GET / HTTP/1.1" 200 275
127.0.0.1 - - [12/Dec/2015:17:59:59 +0300] "GET / HTTP/1.1" 200 892
127.0.0.1 - - [12/Dec/2015:18:15:00 +0300] "GET / HTTP/1.1" 200 865
127.0.0.1 - - [12/Dec/2015:18:15:00 +0300] "GET /js/vendors/slick/slick.css HTTP/1.1" 500 530
127.0.0.1 - - [12/Dec/2015:18:15:00 +0300] "GET /js/vendors/fancybox/jquery.fancybox.css HTTP/1.1" 500 530
127.0.0.1 - - [12/Dec/2015:18:15:00 +0300] "GET /css/style.css HTTP/1.1" 404 233
127.0.0.1 - - [12/Dec/2015:18:15:00 +0300] "GET /js/vendors/croppic/croppic.css HTTP/1.1" 500 530
127.0.0.1 - - [12/Dec/2015:18:15:00 +0300] "GET /img/favicon.png HTTP/1.1" 404 213
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET / HTTP/1.1" 200 36888
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /js/vendors/slick/slick.css HTTP/1.1" 500 530
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /js/vendors/fancybox/jquery.fancybox.css HTTP/1.1" 500 530
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /js/vendors/croppic/croppic.css HTTP/1.1" 500 530
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/lumia540.png HTTP/1.1" 404 222
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/phone-icon1.png HTTP/1.1" 404 225
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /css/style.css HTTP/1.1" 404 233
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /js/vendors/spin/spin.min.js HTTP/1.1" 500 530
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /js/vendors/slick/slick.min.js HTTP/1.1" 500 530
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /js/interface.js HTTP/1.1" 404 235
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /js/vendors/fancybox/jquery.fancybox.pack.js HTTP/1.1" 500 530
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/4g.png HTTP/1.1" 404 216
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/display.png HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/sim.png HTTP/1.1" 404 217
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/camera.png HTTP/1.1" 404 220
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/accum.png HTTP/1.1" 404 219
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/lumia640.png HTTP/1.1" 404 222
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/samsung.png HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/lenovo.png HTTP/1.1" 404 220
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/unnamed.png HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/vidget1.jpg HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:26:47 +0300] "GET /img/content/vidget2.jpg HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET / HTTP/1.1" 200 36888
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /js/vendors/slick/slick.css HTTP/1.1" 200 1767
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /js/vendors/fancybox/jquery.fancybox.css HTTP/1.1" 200 4895
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /js/vendors/croppic/croppic.css HTTP/1.1" 200 5379
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /css/style.css HTTP/1.1" 200 46243
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /js/vendors/slick/slick.min.js HTTP/1.1" 200 40461
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /js/vendors/spin/spin.min.js HTTP/1.1" 200 4280
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /js/vendors/fancybox/jquery.fancybox.pack.js HTTP/1.1" 200 23135
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/phone-icon1.png HTTP/1.1" 404 225
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/camera.png HTTP/1.1" 404 220
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /js/interface.js HTTP/1.1" 200 5780
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/4g.png HTTP/1.1" 404 216
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/accum.png HTTP/1.1" 404 219
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/lumia540.png HTTP/1.1" 404 222
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/sim.png HTTP/1.1" 404 217
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/display.png HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/samsung.png HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/lumia640.png HTTP/1.1" 404 222
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/lenovo.png HTTP/1.1" 404 220
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/unnamed.png HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/vidget1.jpg HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/top-logo.png HTTP/1.1" 404 222
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/vidget2.jpg HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/top-img.jpg HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/underline.png HTTP/1.1" 404 223
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/scroll.png HTTP/1.1" 404 220
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/top-illustration.png HTTP/1.1" 404 230
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/phone-shadow.png HTTP/1.1" 404 226
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/question-icon.png HTTP/1.1" 404 227
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/phone-arrows.png HTTP/1.1" 404 226
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/questions-illustration.png HTTP/1.1" 404 236
127.0.0.1 - - [12/Dec/2015:18:27:19 +0300] "GET /img/content/footer-illustration.png HTTP/1.1" 404 233
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET / HTTP/1.1" 200 36888
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /js/vendors/slick/slick.css HTTP/1.1" 200 1767
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /js/vendors/fancybox/jquery.fancybox.css HTTP/1.1" 200 4895
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /js/vendors/croppic/croppic.css HTTP/1.1" 200 5379
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /css/style.css HTTP/1.1" 200 46243
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/lumia540.png HTTP/1.1" 404 222
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /js/vendors/slick/slick.min.js HTTP/1.1" 200 40461
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /js/interface.js HTTP/1.1" 200 5780
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /js/vendors/spin/spin.min.js HTTP/1.1" 200 4280
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /js/vendors/fancybox/jquery.fancybox.pack.js HTTP/1.1" 200 23135
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/phone-icon1.png HTTP/1.1" 404 225
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/display.png HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/sim.png HTTP/1.1" 404 217
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/camera.png HTTP/1.1" 404 220
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/accum.png HTTP/1.1" 404 219
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/lumia640.png HTTP/1.1" 404 222
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/unnamed.png HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/samsung.png HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/lenovo.png HTTP/1.1" 404 220
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/vidget1.jpg HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/vidget2.jpg HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/4g.png HTTP/1.1" 404 216
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/top-img.jpg HTTP/1.1" 404 221
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/top-logo.png HTTP/1.1" 404 222
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/underline.png HTTP/1.1" 404 223
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/scroll.png HTTP/1.1" 404 220
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/top-illustration.png HTTP/1.1" 404 230
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/phone-shadow.png HTTP/1.1" 404 226
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/phone-arrows.png HTTP/1.1" 404 226
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/question-icon.png HTTP/1.1" 404 227
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/questions-illustration.png HTTP/1.1" 404 236
127.0.0.1 - - [12/Dec/2015:18:27:29 +0300] "GET /img/content/footer-illustration.png HTTP/1.1" 404 233
127.0.0.1 - - [12/Dec/2015:18:27:30 +0300] "GET /img/favicon.png HTTP/1.1" 404 213
127.0.0.1 - - [12/Dec/2015:18:29:39 +0300] "GET /js/vendors/fancybox/fancybox_overlay.png HTTP/1.1" 200 1003
127.0.0.1 - - [12/Dec/2015:18:29:39 +0300] "GET /img/content/choose-bg.png HTTP/1.1" 404 223
